Comment_ID,Review_ID,Helpfullness Ratio,Author,Comment,Thumbs Up!,Thumbs Down,Question & Answer,Product Feature Discussion,"Irrelevant (e.g., arguing with one another)"
2465,102,0.75,D. Barnes,"Your CON about Home Sharing is completely wrong.  You need to use one iTunes account to set up Home Sharing on each computer but that is only for authorization purposes.  Each person still has access to their own iTunes account on their computer and the Apple TV will show each person's own iTunes library with their own media.  Yes, you can have multiple different iTunes libraries owned by different people showing up on the new Apple TV.    Also, most people report that everything ""loads"" extremely fast and the caching is very well done for videos, artwork, photos, and icons.  I believe the difference is you only have a slow 1.5mbps DSL connection when the average in the U.S. is over 5mbps.  So your connection is well below average but people see your review and might not realize that.  You might want to update your post to not lead people wrongly and give them the wrong idea about this device.",0,1,0,0,0,,,,,,,,,,,,
2466,102,0.625,pluginbaby,"I am also experiencing the ""loads"" on the new Apple TV. I currently pay for a 10 mbps cable connection, and tested my speed on various speedtest websites and average around 7 mbps so I doubt shutterbug's speed is slow. I stream from my Macbook pro and it typically takes around 5 seconds to load my library, then 2 seconds to load in between songs and albums, and also experience the album work taking a few seconds to load. It doesn't seem like a long wait if this is your first Apple TV, but considering I have the Apple TV with the internal hard drive previous to this one, it is extremely cumbersome in comparison. I also agree that having to turn my Macbook pro on in order to stream content is annoying considering I have an Apple Time capsule, and support to stream from the Time capsule would be ideal.",1,0,0,1,0,,,,,,,,,,,,
2467,102,0.41666666,Blottman,"You must work for Apple. Truth is this is OLD technology. Roku is the GET. Roku has usb local storage Amazon Movies, Netflix, free classic movie channels. Apple may/will get there eventually but this ain't it. This is a course correction for Apple that they expect the consumer to pay for. SAVE your money. Apple will have to measure up to ROKU.",0,0,0,1,0,,,,,,,,,,,,
2468,102,0,Blottman,Comment Deleted owing to abuse report.,0,0,0,0,1,,,,,,,,,,,,
2469,102,0,Santiago M. Taveras,Comment Deleted owing to abuse report.,0,0,0,0,1,,,,,,,,,,,,
2470,102,0.6363636,Bonds,"A Pro should be streaming from local computer outta the box.  It's something Roku isn't set up to do.    You can stream movies, tv shows, podcasts, music and photos out of the box.  Makes a great digital picture frame actually.  You put music to slideshows and choose from a handful of effects.  Netflix has search which not many implementations have.  Also has actor/director movie cross-referencing (hit the ""more"" button on a Netflix movie listing.)  My Netflix cover art did take awhile to cache at least once.  Forget if it occurs everytime.  1080p not much of a con when 1080p content  is only found on BR discs and ripped BR discs take up way too many GBs.  A bit ironic it's a con given the reviewer has a 1.5mbps internet connection.  :)  btw, Netflix HD isn't any better than DVD quality really.    Local networks could handle 1080p files better than most internet connections, but still too many wireless networks would sputter and cough when streaming those files (imagine if 2 in the house streamed 1080p?  Not good.)  Plus it would take even longer to cache a 1080p movie which ironically is another con by the reviewer.  The reviewer wants shorter load times, but also wants higher resolution content that would give him longer load times.   Make up your mind.  Besides what really matters is bit rate.  It's a better indicator of picture quality than resolution is.  And let me say no complaints here about picture quality.  Content on ATV looks great!  Haven't experienced the loading screens.  Author wasn't very specific where he saw them.  Netflix is always going to have brief loading screens when accessing the service in a few spots.  I will say Netflix loads too much.  Select a movie to view its description and then go back to your instant queue and you see a loading screen.  The ATV should cache your Netflix instant queue when accessing it, but that doesn't appear the to be the case right now.  Loading screens have been brief to non-existent when streaming media from my computer.  No lag here either on my wireless network.   Probably a fault of the reviewer's network.  Netflix has its own rating system.  I've used 4 implementations of Netflix and none have had Rotten Tomatoes ratings.  And I would say ATV's is the top implementation among the 4 I've used.  Wii has a nice interface, but can only play SD and needs a disc.  360's doesn't have search so far and controls are a bit clumsy with controller.  360 also requires the 360 to be on which is power inefficient and loud and it takes awhile from boot-up to get into the Netflix screen.  No app support is a con?  Not sure how that's a con when no else does apps on their tv device.   The ATV certainly isn't missing a killer app.  Sure there is some potential there, but wake me up when it is realized.  ATV does plenty now.  And I'm sure Apple will update it even if it doesn't become a full-blown app store.  Also Pandora should be under no app support not listed as another con.  I guess it helps pad your con list though.  IR sensor works fine.    The ATV is so small that the line of sight to the sensor can be cut off if you're not paying attention to its placement.  My cons would be no volume on the remote.  I would kill for that.  I rather like the tiny slick aluminum remote, and so it sucks having to keep the beastly tv remote next to me to change volume.  And with today's movies and a wife and kids I have to constantly change volume.  Whispers are too soft and special effects are too loud.  The other con is its a new 1st-gen product type of conduct.  There are a few bugs in the initial release.  No show stoppers given their rare occurence in my experience so far.  But I have had a hiccup with streaming where it doesn't see my computer even though it's on and iTunes is open.      No local storage isn't a con.  First, with the local streaming, there is little to no need to have local storage.  Local streaming is quite responsive.  And with easily installed wired networking technologies out there  like PowerLine and MOCA it only gets better.  Second, local storage would be a hassle with multiple tvs and atvs.  3rd, according to Apple not many want to manage the storage of their own tv shows and movies.  Hence the new ATV is a cheaper streaming model.",0,0,0,1,0,,,,,,,,,,,,
2471,102,0.5,Paul Andrade,If there is no local storage then I doubt an Appstore will be added to this...,0,0,0,0,1,,,,,,,,,,,,
2472,102,0,J Lee,"Agree on all points. I've been very impressed so far. Streaming from my local PC over wifi was flawless, with gorgeous picture.",1,0,0,0,0,,,,,,,,,,,,
2473,102,0.2,Robert Latter,"I think most of the cons can be overcome using an iPhone, iPad or iPod Touch.   *It is not 160G, but you can get up to 64G on iPad *Uses WiFi. No IR required. And you can use the device for text entry rather than the remote. *Can use the Netflix App; no problem with artwork icons *Use the Pandora App to stream Pandora *250K Apps available *Use the Flixster App for Rotten Tomatoes *Remote not needed *Can use two devices to sync to two different accounts  Not perfect, but there is a solution for almost every objection, and the iPod Touch is not very expensive.",0,1,0,1,0,,,,,,,,,,,,
2474,102,0,S. Idehen,Good Point my friend..I agree,1,0,0,0,0,,,,,,,,,,,,
2475,102,0,S. Idehen,"I am Truyl confused on whether to go will Roku XDS or the Apple TV.. I have a Macbook Pro (2010), Iphone 4 and Ipod Touch 4G but feel the Roku offers more. (Especially with the 1080p resolution). But feel the apple TV would be convenient with the Airplay capability. Itbugs me the ATV doesn, has 1080p or external storage. Which would you choose?",0,0,1,0,0,,,,,,,,,,,,
2476,102,0,S. Idehen,"I am Truly confused on whether to go will Roku XDS or the Apple TV.. I have a Macbook Pro (2010), Iphone 4 and Ipod Touch 4G but feel the Roku offers more. (Especially with the 1080p resolution). But feel the apple TV would be convenient with the Airplay capability. Itbugs me the ATV doesn, has 1080p or external storage. Which would you choose? They both are the same price...",0,0,1,0,0,,,,,,,,,,,,
2477,102,1,Thyestian,"I was experiencing the load issue until I replaced my wireless.  Now it runs like a dream, although I agree being able to stream from the TIME Capsule would be great!",0,0,0,1,0,,,,,,,,,,,,
2478,102,0,Thyestian,"I had my hesitations regarding apple tv, specifically that it isn't currently running any hulu type app, but after owning the latest version for almost 2 months, I have to tell you i am thrilled with it.  What is ironic is that I am using it almost as much for audio as for video (radio, music, music, music!).  In fact, we just bought another one for the bedroom.  I think that this is a new product area that ruko, apple tv, etc. are getting into, but, historically, apple keeps their products relevant with updates, and the apple tv is no different.",0,0,0,1,0,,,,,,,,,,,,
2479,102,1,Thyestian,"streaming Apps take so little room that it may not be an issue.  Besides, there must be some storage that can be accessed for upgrades.",0,0,0,1,0,,,,,,,,,,,,
2480,102,1,Netizen,Try relocating your iTunes media folder to a remote hard drive plugged into your Time Capsule's USB 2.0 port. Directions on how to do this are available in the support area of Apple's website. You should then be able to stream your iTunes content over the network without firing up your MBP.  Good luck.,0,0,1,1,0,,,,,,,,,,,,
2481,102,1,Marky Mark,"Once home sharing is activated on each iTunes account, each account shows up on iTunes menu, so both can be accessed.  Both my account and my son't account can be accessed.",0,0,0,1,0,,,,,,,,,,,,
2482,102,0,darkguardian2,Your review confirmed my fears about this device. I had an iPad and use iTunes daily but no onboard storage and load screens is just unacceptable. If I lose internet then I have nothing to watch while it's down. It's a Roku XDS for me. Thanks!,1,0,0,0,0,,,,,,,,,,,,
2483,102,0,SonicAddiction,"I think you're right. I have given AppleTV so many tries, starting when it first came out. This is an Apple Only household. Nothing using any products from microsoft. Point being I am a Mac Addict using 1 Mac Pro, One new Apple Notepad, one IPad and four iPods. The saying goes ""Macs just work"" and the do, except for the one products Steve isn't very fond of and that is: AppleTV. I use a Roku to access the web and an external hard drive full of personal photo's, videos etc. It does not provide full 1080 but you can adjust the display size if it bothers you. What cripples AppleTv is that it's tied into ITunes.  If you don't have a computer in your hand to type in an access code you find yourself running around plugging in these random generated codes. at least that was my experience on the 1st generation units, so I cannot say for certain if this still holds true, but other reviewers have. Five of the Apple TVs were returned to the store and most found to be defective. Since my Roku seems to be what I am looking for, the AppleTV will go back to my local Apple store.",1,0,0,0,0,,,,,,,,,,,,
